cell_id,lon,lat,LST_celsius,NDVI,albedo,builtup,esa_landcover,osm_road_density,osm_bldg_coverage,osm_green_coverage,humidity,wind_speed,air_temp_max,air_temp_min,pop_density,road_density,dist_to_water,wind_obstruction,bldg_height_idx,impervious_pct,heat_load_idx,neighborhood
72.8800_18.9900,72.88256478882708,18.992630894496983,30.334249940000007,-0.1,0.0827381,0,80,0.0,0.0,0.0,64.9,23.5,31.5,25.5,0.0,0.0,1747.3471771459508,0.21666666666666667,0.0,1.0,0.8,Fort
72.8800_18.9950,72.88256478882708,18.99712247091758,29.91725150000002,-0.1,0.094039,0,80,0.0,0.0,0.0,69.0,25.7,33.0,26.0,0.0,0.0,192.41084845500927,0.1433333333333333,0.0,1.0,0.8057836734623746,Fort
72.8800_19.0000,72.88256478882708,19.002512362622298,30.53420411000002,-0.06224465370178223,0.0833258,0,80,0.0,0.0,0.0,68.0,22.6,34.4,25.9,0.0,0.0,4183.803758383549,0.2466666666666666,0.0,1.0,0.7953449318425933,Fort
72.8800_19.0050,72.88256478882708,19.007902254327014,31.569864170000017,0.2723253667354584,0.083475,0,95,0.0,0.0,0.0,68.0,24.9,34.1,25.5,0.0,0.0,299.8425061745486,0.17000000000000004,0.0,0.7814407596516106,0.36899581396305825,Fort
72.8800_19.0100,72.88256478882708,19.012393830747612,32.90289197000001,0.5568464994430542,0.10089020000000001,0,95,0.0,0.0,0.0,70.2,24.4,33.5,25.8,15624.4,0.0,1462.2843038310566,0.18666666666666676,0.0,0.3199718661456904,0.14017926736244818,Fort
72.8800_19.0150,72.88256478882708,19.017783722452332,32.2073249,0.6278600096702576,0.112795,0,95,0.0,0.0,0.0,64.6,23.0,31.5,24.5,31100.7,0.0,377.84719335312394,0.23333333333333328,0.0,0.3129167839102569,0.12516671356410278,Fort
72.8800_19.0200,72.88256478882708,19.022275298872927,35.051117540000035,0.556711733341217,0.1254062,0,95,0.0,0.0019,0.0,62.9,23.3,35.1,24.8,31495.2,0.0,550.556427958376,0.22333333333333327,0.0019,0.29932473226881967,0.12374679476984207,Fort
72.8800_19.0250,72.88256478882708,19.027665190577647,44.04905519000005,0.2800972945070267,0.18393849999999998,0,40,0.0,0.0171,0.1727,64.5,23.5,34.2,26.3,0.0,0.0,1186.0028927171593,0.21666666666666667,0.0171,0.7181122541884857,0.3964598535218948,Fort
72.8800_19.0300,72.88256478882708,19.03215676699824,34.41365681000002,-0.05411415919661522,0.11210080000000001,0,40,0.0,0.026,0.0,63.5,23.7,33.5,24.6,21804.6,0.0,809.8498679089377,0.21000000000000008,0.026,1.0,0.7615515426053213,Fort
72.8800_19.0350,72.88256478882708,19.03754665870296,43.551733280000036,0.11764705926179886,0.14653680000000002,0,40,0.0,0.0291,0.0,66.0,25.2,35.2,23.7,21110.2,0.0,261.93299371190074,0.16000000000000003,0.0291,0.9179316878467638,0.6269487021145705,Fort
72.8800_19.0400,72.88256478882708,19.042936550407678,41.84101427000002,0.2761276066303253,0.1304212,0,10,0.0,0.0742,0.0,67.0,26.2,32.1,25.2,31845.9,0.0,281.1876161566323,0.1266666666666667,0.0742,0.6907777714143474,0.3949520821764601,Fort
72.8800_19.0450,72.88256478882708,19.047428126828276,38.06922920000005,0.10084407031536102,0.12251500000000001,1,50,0.0,0.0228,0.0,67.6,23.4,33.2,24.2,45537.1,0.0,812.3004586692531,0.22000000000000008,0.0228,0.914602686156758,0.7916040863469547,Fort
72.8800_19.0500,72.88256478882708,19.052818018532992,40.834407380000016,0.3081137787246704,0.1228236,1,10,0.0,0.0541,0.1063,63.5,24.4,32.0,25.4,38607.7,0.0,2123.788550810594,0.18666666666666676,0.0541,0.7161209953522825,0.5701460356116419,Fort
72.8800_19.0550,72.88256478882708,19.05730959495359,37.65223076000004,0.32163890617370605,0.15297629999999998,1,50,0.0,0.1098,0.0431,63.5,22.4,35.7,22.7,45149.0,0.0,3423.6538893271845,0.2533333333333334,0.1098,0.6236357939760355,0.4833470560563755,Bandra
72.8800_19.0600,72.88256478882708,19.062699486658307,38.436666350000024,0.17431392741203308,0.1409114,1,10,0.0,0.1768,0.0025,66.9,24.4,31.1,25.1,25855.9,0.0,131.8174399494141,0.18666666666666676,0.1768,0.713714615248365,0.5985577744858925,Bandra
72.8800_19.0650,72.88256478882708,19.067191063078905,39.85685366000001,0.1407359540462494,0.1439685,1,50,0.0,0.1214,0.0,69.8,23.1,32.9,25.1,28720.9,0.0,749.0965270750011,0.22999999999999998,0.1214,0.8298236108683411,0.6965190779667696,Bandra
72.8800_19.0700,72.88256478882708,19.07258095478362,42.401569550000005,0.19790517189979553,0.1436793,1,50,0.0,0.1814,0.0001,71.8,24.4,36.2,24.9,45617.4,0.0,158.45010220311997,0.18666666666666676,0.1814,0.6844159372429363,0.6421709569761507,Bandra
72.8800_19.0750,72.88256478882708,19.07707253120422,42.23237756,0.1745273740530014,0.1499754,1,50,0.0,0.1962,0.0255,69.1,24.9,34.3,25.9,47230.9,0.0,25.09751660642479,0.17000000000000004,0.1962,0.8528903595804808,0.6650433981013679,Bandra
72.8800_19.0800,72.88256478882708,19.082462422908936,41.01898046000002,0.21817493500232696,0.153646,1,50,0.0,0.1956,0.0034,59.5,24.4,33.7,24.2,42912.1,0.0,1625.8161446979593,0.18666666666666676,0.1956,0.7286481598958319,0.601291197260789,Bandra
72.8800_19.0850,72.88256478882708,19.087852314613652,44.177230940000015,0.17023882269859314,0.15450080000000002,1,50,0.0,0.0424,0.0,60.3,21.0,33.6,26.1,41789.5,0.0,1383.6497444318288,0.30000000000000004,0.0424,0.8431698078769777,0.6992241964498279,Bandra
72.8800_19.0900,72.88256478882708,19.09234389103425,42.946743740000045,0.16587677597999573,0.1495981,1,50,0.0,0.0716,0.0,62.3,24.4,35.2,26.2,38156.8,0.0,266.9310672786557,0.18666666666666676,0.0716,0.7652330723133842,0.623179637523264,Bandra
72.8800_19.0950,72.88256478882708,19.097733782738967,40.46867924000003,0.2216368168592453,0.1349788,1,50,0.0,0.1793,0.0,65.3,25.5,35.0,26.2,37947.9,0.0,399.4931938019185,0.15000000000000002,0.1793,0.7513120824608043,0.6239719586312469,Bandra
72.8800_19.1000,72.88256478882708,19.102225359159565,40.907894810000016,0.15462136268615723,0.17699679999999998,1,50,0.0,0.3345,0.0,65.5,23.3,34.0,27.0,41506.6,0.0,35.989956973212976,0.22333333333333327,0.3345,0.8027470401805772,0.6149842968859638,Bandra
72.8800_19.1050,72.88256478882708,19.10761525086428,40.52678558000002,0.10004937930822372,0.159774,1,50,0.0,0.2559,0.0059,65.0,24.8,34.8,26.1,22011.2,0.0,2702.234836156702,0.17333333333333334,0.2559,0.8515362147912301,0.7128985709468675,Bandra
72.8800_19.1100,72.88256478882708,19.11210682728488,39.205720850000034,0.2636324517917633,0.1580354,0,10,0.0,0.1492,0.0509,66.8,22.5,32.4,24.3,27151.7,0.0,5514.868881938131,0.25,0.1492,0.6825939525384072,0.38742474661059745,Bandra
72.8800_19.1150,72.88256478882708,19.117496718989596,39.65006345000003,0.24906226992607117,0.14776730000000002,0,10,0.0,0.1503,0.0,63.3,25.0,36.1,25.2,42077.8,0.0,218.33575444048628,0.16666666666666663,0.1503,0.7262303409974548,0.4459475239225661,Bandra
72.8800_19.1200,72.88256478882708,19.122886610694316,36.75329150000002,0.2546548466730118,0.1611865,0,50,0.0,0.1321,0.0171,63.1,25.1,36.1,24.1,30980.0,0.0,394.9236956675621,0.16333333333333333,0.1321,0.6558110401528278,0.33885353524691364,Bandra
72.8800_19.1250,72.88256478882708,19.127378187114914,40.49431439000003,0.3905203640460968,0.1538817,0,10,0.0,0.0379,0.0,66.9,25.3,35.0,25.2,31246.8,0.0,3042.090949690826,0.15666666666666662,0.0379,0.5028433595059503,0.20113734380238013,Bandra
72.8800_19.1300,72.88256478882708,19.13276807881963,42.64424897000001,0.043374642729759216,0.2056091,0,30,0.0,0.1355,0.0,70.7,22.5,31.3,25.6,20197.6,0.0,3914.966173814873,0.25,0.1355,0.9570839719365821,0.7496971536155806,Bandra
72.8800_19.1350,72.88256478882708,19.13725965524023,34.394857700000045,0.7382640767669678,0.13738609999999998,0,10,0.0,0.0,0.1352,64.7,23.4,31.2,24.3,6190.1,0.0,816.1274074253689,0.22000000000000008,0.0,0.2974384926776372,0.1189753970710549,Bandra
72.8850_18.8900,72.88705636524767,18.892917897959716,28.303946060000044,-0.1,0.11434345000000001,0,80,0.0,0.0,0.0,64.6,23.4,33.4,24.8,0.0,0.0,77.92311467188502,0.22000000000000008,0.0,1.0,0.8,Colaba
72.8850_18.8950,72.88705636524767,18.897409474380314,28.19798744000002,-0.1,0.11661289999999999,0,80,0.0,0.0,0.0,72.2,22.0,34.2,24.2,0.0,0.0,60.28303279628125,0.2666666666666667,0.0,1.0,0.786356290612705,Colaba
72.8850_18.9000,72.88705636524767,18.90279936608503,28.544916470000004,-0.1,0.12159470000000001,0,80,0.0,0.0,0.0,64.2,23.3,34.2,25.8,0.0,0.0,1279.797381529685,0.22333333333333327,0.0,1.0,0.8205753798284696,Colaba
72.8850_18.9050,72.88705636524767,18.90729094250563,28.428703790000014,-0.1,0.1339143,0,80,0.0,0.0,0.0,65.3,23.7,34.2,26.1,0.0,0.0,748.5805505532917,0.21000000000000008,0.0,1.0,0.8100337009033758,Colaba
72.8850_18.9100,72.88705636524767,18.912680834210345,28.127918030000018,-0.1,0.13349185,0,80,0.0,0.0,0.0,72.8,21.5,33.9,23.7,0.0,0.0,43.60638251941065,0.2833333333333333,0.0,1.0,0.8049665028503177,Colaba
72.8850_18.9150,72.88705636524767,18.917172410630943,28.13646308,-0.1,0.1204106,0,80,0.0,0.0,0.0,67.7,23.5,34.4,23.5,0.0,0.0,1312.9117466546484,0.21666666666666667,0.0,1.0,0.8015623547047204,Colaba
72.8850_18.9200,72.88705636524767,18.92256230233566,28.07322971000002,-0.1,0.10559595,0,80,0.0,0.0,0.0,63.9,22.7,32.2,24.8,0.0,0.0,17.05034349362735,0.2433333333333334,0.0,1.0,0.8080047171105356,Colaba
72.8850_18.9250,72.88705636524767,18.927053878756258,28.170643280000007,-0.1,0.13434589999999996,0,80,0.0,0.0,0.0,69.4,23.1,32.9,24.3,0.0,0.0,2322.316383288277,0.22999999999999998,0.0,1.0,0.8040330581025852,Colaba
72.8850_18.9300,72.88705636524767,18.932443770460978,28.103991890000003,-0.1,0.11602884999999999,0,80,0.0,0.0,0.0,70.2,22.8,33.3,24.3,0.0,0.0,548.8607653083484,0.24,0.0,1.0,0.8,Colaba
72.8850_18.9350,72.88705636524767,18.937833662165694,28.273183880000005,-0.1,0.10472655,0,80,0.0,0.0,0.0,70.5,23.6,32.4,22.7,0.0,0.0,61.636175663201115,0.21333333333333326,0.0,1.0,0.800921584432663,Colaba
72.8850_18.9400,72.88705636524767,18.942325238586292,28.05443059999999,-0.1,0.09829749999999998,0,80,0.0,0.0,0.0,62.0,22.0,32.2,23.3,0.0,0.0,1331.380800857202,0.2666666666666667,0.0,1.0,0.7592172466514866,Colaba
72.8850_18.9450,72.88705636524767,18.94771513029101,28.779050840000025,-0.1,0.1300621,0,80,0.0,0.0,0.0,64.3,22.8,35.5,24.6,0.0,0.0,760.4606137748417,0.24,0.0,1.0,0.8016216508580165,Colaba
72.8850_18.9500,72.88705636524767,18.952206706711607,28.81152203000002,-0.1,0.1072392,0,80,0.0,0.0,0.0,66.3,22.0,33.6,25.2,0.0,0.0,5463.017467994975,0.2666666666666667,0.0,0.9946675214316181,0.7793986776587563,Colaba
72.8850_18.9550,72.88705636524767,18.957596598416323,28.69872737000003,-0.1,0.09583400000000002,0,80,0.0,0.0,0.0,62.5,22.8,35.3,23.8,0.0,0.0,1178.5473416728917,0.24,0.0,1.0,0.8398231144240003,Colaba
72.8850_18.9600,72.88705636524767,18.96208817483692,28.355216360000043,-0.1,0.10977340000000001,0,80,0.0,0.0,0.0,67.1,21.7,33.0,23.3,0.0,0.0,482.8703751550207,0.2766666666666667,0.0,1.0,0.8,Colaba
72.8850_18.9650,72.88705636524767,18.967478066541638,28.707272420000038,-0.1,0.10319480000000002,0,80,0.0,0.0,0.0,67.9,23.1,33.4,25.8,0.0,0.0,1853.9119141006793,0.22999999999999998,0.0,1.0,0.8,Colaba
72.8850_18.9700,72.88705636524767,18.972867958246354,28.473138050000045,-0.1,0.1169286,0,80,0.0,0.0,0.0,69.2,24.1,34.3,24.4,0.0,0.0,475.1350131430527,0.19666666666666666,0.0,1.0,0.8,Colaba
72.8850_18.9750,72.88705636524767,18.977359534666952,28.346671310000005,-0.1,0.0991659,0,80,0.0,0.0,0.0,67.0,24.8,33.2,23.5,0.0,0.0,3518.9168846207403,0.17333333333333334,0.0,1.0,0.8103871749127578,Fort
72.8850_18.9800,72.88705636524767,18.98274942637167,29.093508680000042,-0.1,0.1014907,0,80,0.0,0.0,0.0,63.5,23.2,31.8,23.3,0.0,0.0,704.3383214590718,0.22666666666666668,0.0,1.0,0.8334672789230505,Fort
72.8850_18.9850,72.88705636524767,18.987241002792267,30.113787650000006,-0.1,0.12945579999999998,0,80,0.0,0.0,0.0,64.6,25.3,34.5,24.0,0.0,0.0,1197.3234842191214,0.15666666666666662,0.0,1.0,0.8,Fort
72.8850_18.9900,72.88705636524767,18.992630894496983,33.95564213,-0.05077860504388809,0.101216,0,80,0.0,0.0,0.0,66.1,24.9,35.4,25.6,0.0,0.0,77.84511541471852,0.17000000000000004,0.0,1.0,0.7909800276265812,Fort
72.8850_18.9950,72.88705636524767,18.99712247091758,34.16243234000001,0.035779260098934174,0.1115033,0,80,0.0,0.0,0.0,70.0,26.5,35.2,25.1,0.0,0.0,833.0056813746789,0.1166666666666667,0.0,0.9105349570578996,0.6831749719314073,Fort
72.8850_19.0000,72.88705636524767,19.002512362622298,31.903121120000037,0.6324324607849121,0.110875,0,95,0.0,0.0,0.0,62.3,23.3,37.7,24.5,11552.0,0.0,2678.9363562068406,0.22333333333333327,0.0,0.3857852572860726,0.15431410291442904,Fort
72.8850_19.0050,72.88705636524767,19.007902254327014,32.35429976,0.5365217328071594,0.10302040000000001,0,95,0.0,0.0,0.0,65.9,24.3,33.0,24.1,19987.4,0.0,2457.1327123072842,0.18999999999999995,0.0,0.531695669701287,0.2126782678805148,Fort
72.8850_19.0100,72.88705636524767,19.012393830747612,33.150698420000026,0.5805243253707886,0.1226389,0,10,0.0,0.0192,0.0,66.9,22.7,33.2,24.5,28557.9,0.0,381.0200356040325,0.2433333333333334,0.0192,0.4303720174197791,0.17214880696791166,Fort
72.8850_19.0150,72.88705636524767,19.017783722452332,38.05897514000003,0.14235500991344452,0.1471413,1,50,0.0,0.4492,0.0,68.6,24.5,35.1,24.0,35492.6,0.0,384.4283543090463,0.18333333333333335,0.4492,0.9220927334563856,0.7023334133111255,Fort
72.8850_19.0200,72.88705636524767,19.022275298872927,36.830196950000015,0.3216245770454407,0.13627440000000002,0,40,0.0,0.064,0.0,62.9,22.6,33.1,23.8,38067.8,0.0,2549.9083382615304,0.2466666666666666,0.064,0.5913755365014634,0.250333503742072,Fort
72.8850_19.0250,72.88705636524767,19.027665190577647,40.64983430000004,0.17761063129425048,0.1358952,0,50,0.0,0.0452,0.0044,63.5,25.3,32.5,23.7,40158.1,0.0,3997.452019774181,0.15666666666666662,0.0452,0.74197146718081,0.47182249676513366,Fort
72.8850_19.0300,72.88705636524767,19.03215676699824,39.29288036000003,0.4706129525566101,0.1362072,0,10,0.0,0.1494,0.0228,65.7,23.2,28.8,25.2,33386.8,0.0,150.32883429563014,0.22666666666666668,0.1494,0.4359178315407225,0.174367132616289,Fort
72.8850_19.0350,72.88705636524767,19.03754665870296,40.83098935999999,0.2555989921092987,0.1416993,1,50,0.0,0.174,0.0,64.4,23.0,31.1,25.6,23157.1,0.0,896.9154353673345,0.23333333333333328,0.174,0.7239792503731752,0.5006835267142126,Fort
72.8850_19.0400,72.88705636524767,19.042936550407678,42.562216490000026,0.21666073833465577,0.14826860000000003,1,50,0.0,0.1029,0.0237,64.3,21.5,33.5,24.2,38251.6,0.0,617.498565928285,0.2833333333333333,0.1029,0.7547488591555628,0.6044466781910155,Fort
72.8850_19.0450,72.88705636524767,19.047428126828276,41.83246922000001,0.305016964006424,0.14479319999999998,1,50,0.0,0.0729,0.006,65.8,23.4,34.7,26.0,47300.5,0.0,3068.2960683770857,0.22000000000000008,0.0729,0.6457475198199768,0.533362071670794,Fort
72.8850_19.0500,72.88705636524767,19.052818018532992,40.111496149999994,0.14463524676799774,0.1903102,1,50,0.0,0.157,0.0038,67.5,23.0,32.1,23.9,44084.4,0.0,130.83059499820206,0.23333333333333328,0.157,0.8398746246381672,0.7266064321854129,Fort
72.8850_19.0550,72.88705636524767,19.05730959495359,42.129836960000034,0.08316546678543091,0.15228780000000003,1,50,0.0,0.0645,0.0,60.5,22.7,33.0,24.4,45866.0,0.0,355.72289083704163,0.2433333333333334,0.0645,0.9327646234753022,0.7206302420096838,Bandra
72.8850_19.0600,72.88705636524767,19.062699486658307,38.99722163000001,0.22925959527492523,0.1549132,0,50,0.0,0.1218,0.0,65.5,23.8,34.5,23.8,22893.5,0.0,2094.325164318216,0.20666666666666667,0.1218,0.6479833242607327,0.36405321033455884,Bandra
72.8850_19.0650,72.88705636524767,19.067191063078905,38.622948440000016,0.30718499422073364,0.1500533,0,50,0.0,0.0945,0.0,63.6,24.1,34.5,25.2,22364.7,0.0,78.98425346306252,0.19666666666666666,0.0945,0.6179504143842106,0.3681347283668103,Bandra
72.8850_19.0700,72.88705636524767,19.07258095478362,38.734034089999994,0.5111357277393341,0.1561764,0,10,0.0,0.0673,0.0395,66.6,23.5,33.7,24.9,25040.2,0.0,1017.4924292844411,0.21666666666666667,0.0673,0.4948685319668189,0.19794741278672756,Bandra
72.8850_19.0750,72.88705636524767,19.07707253120422,39.63980939000004,0.06005929035305977,0.1522815,1,50,0.0,0.3159,0.0047,62.8,24.8,34.4,23.8,45579.0,0.0,875.3822301341548,0.17333333333333334,0.3159,0.8722793254540111,0.7540115258825892,Bandra
72.8850_19.0800,72.88705636524767,19.082462422908936,40.458425180000035,0.3207495803165436,0.1485273,0,10,0.0,0.2075,0.0406,65.3,25.1,34.3,24.4,42469.5,0.0,610.6022411909063,0.16333333333333333,0.2075,0.6069619258655486,0.3475213410139989,Bandra
72.8850_19.0850,72.88705636524767,19.087852314613652,42.92794463000004,0.13302752375602722,0.19129839999999998,1,50,0.0,0.2545,0.0,61.6,24.9,32.8,24.7,42869.9,0.0,752.7302308066165,0.17000000000000004,0.2545,0.8605098276264925,0.6736269577426388,Bandra
72.8850_19.0900,72.88705636524767,19.09234389103425,45.19238288,0.1454128682756424,0.17107630000000001,1,50,0.0,0.016,0.0088,64.4,24.9,32.7,26.1,44684.1,0.0,1132.344272220697,0.17000000000000004,0.016,0.7414292382381586,0.632721405435912,Bandra
72.8850_19.0950,72.88705636524767,19.097733782738967,44.384021150000024,0.10879190266132355,0.16027429999999998,1,50,0.0,0.0971,0.0,60.8,26.4,34.4,24.8,45968.8,0.0,263.9737816024775,0.12,0.0971,0.8280468169491212,0.6376433993560886,Bandra
72.8850_19.1000,72.88705636524767,19.102225359159565,40.34392151,0.2543655335903168,0.1538586,1,50,0.0,0.1338,0.0,60.3,24.6,33.5,24.1,24686.8,0.0,1272.9336799022828,0.17999999999999994,0.1338,0.7159090876999237,0.5073344889439956,Bandra
72.8850_19.1050,72.88705636524767,19.10761525086428,41.29754909000002,0.2654728293418884,0.1482955,0,50,0.0,0.1647,0.0,67.4,21.7,32.0,24.3,21065.9,0.0,2455.462882646097,0.2766666666666667,0.1647,0.6613475249626056,0.3956803018750599,Bandra
72.8850_19.1100,72.88705636524767,19.11210682728488,41.037779570000055,0.14855060908317566,0.17223860000000002,1,50,0.0,0.1853,0.0149,67.3,23.8,36.7,25.7,23553.9,0.0,2141.68068201825,0.20666666666666667,0.1853,0.843405593717483,0.6390556219776702,Bandra
72.8850_19.1150,72.88705636524767,19.117496718989596,37.036987160000024,0.2169637382030487,0.1347247,1,50,0.0,0.1503,0.0,67.4,24.0,33.0,24.7,44645.7,0.0,250.67641561483347,0.19999999999999996,0.1503,0.7141750030370828,0.5815687980249782,Bandra
72.8850_19.1200,72.88705636524767,19.122886610694316,36.90197537000003,0.34788913876533506,0.15682210000000002,0,10,0.0,0.0874,0.0669,63.6,23.8,34.0,24.7,33519.8,0.0,242.4545134765683,0.20666666666666667,0.0874,0.6955652059069609,0.35334450566599007,Bandra
72.8850_19.1250,72.88705636524767,19.127378187114914,39.32535155000005,0.26920855045318604,0.14793610000000001,1,50,0.0,0.0405,0.0,68.8,21.8,33.0,24.4,34170.7,0.0,468.31950104772795,0.2733333333333333,0.0405,0.6801233046720253,0.5412516758662391,Bandra
72.8850_19.1300,72.88705636524767,19.13276807881963,41.171082350000006,0.07881028205156326,0.26496259999999994,0,10,0.0,0.0652,0.0,62.7,23.2,34.2,24.2,13050.4,0.0,671.9516611104839,0.22666666666666668,0.0652,0.8752644447837045,0.6160141176348177,Bandra
72.8850_19.1350,72.88705636524767,19.13725965524023,40.195237640000016,0.25024470686912537,0.1575603,1,10,0.0,0.0074,0.0,61.6,23.0,31.2,25.2,6939.2,0.0,787.527755330841,0.23333333333333328,0.0074,0.7397884007800155,0.6060575274193004,Bandra
72.8900_18.8900,72.8924462569524,18.892917897959716,28.290273980000023,-0.1,0.1134627,0,80,0.0,0.0,0.0,60.4,24.1,31.6,24.0,0.0,0.0,1707.732799732727,0.19666666666666666,0.0,1.0,0.8149322272920432,Colaba
72.8900_18.8950,72.8924462569524,18.897409474380314,28.403068640000015,-0.1,0.12082779999999999,0,80,0.0,0.0,0.0,62.5,21.5,32.6,26.0,0.0,0.0,87.52525428206884,0.2833333333333333,0.0,1.0,0.8065115563357415,Colaba
72.8900_18.9000,72.8924462569524,18.90279936608503,28.218495560000008,-0.1,0.13122764999999997,0,80,0.0,0.0,0.0,59.1,20.9,31.8,25.6,0.0,0.0,52.932102813044494,0.30333333333333334,0.0,1.0,0.8455165085529528,Colaba
72.8900_18.9050,72.8924462569524,18.90729094250563,28.609858850000023,-0.1,0.11354745,0,80,0.0,0.0,0.0,63.6,22.2,33.0,24.1,0.0,0.0,746.1499611194608,0.26,0.0,1.0,0.8,Colaba
72.8900_18.9100,72.8924462569524,18.912680834210345,28.078356740000032,-0.1,0.11137615000000001,0,80,0.0,0.0,0.0,66.0,25.6,35.5,23.7,0.0,0.0,1791.8442862996217,0.1466666666666666,0.0,1.0,0.8103620340405996,Colaba
72.8900_18.9150,72.8924462569524,18.917172410630943,28.08519278000003,-0.1,0.11288855,0,80,0.0,0.0,0.0,62.8,26.6,34.0,24.5,0.0,0.0,322.45682205981586,0.11333333333333329,0.0,1.0,0.8,Colaba
72.8900_18.9200,72.8924462569524,18.92256230233566,28.09886486000002,-0.1,0.11557110000000001,0,80,0.0,0.0,0.0,65.4,25.0,34.8,23.3,0.0,0.0,1538.7586785570395,0.16666666666666663,0.0,1.0,0.8,Colaba
72.8900_18.9250,72.8924462569524,18.927053878756258,28.343253290000007,-0.1,0.11610135,0,80,0.0,0.0,0.0,62.3,22.5,35.6,24.3,0.0,0.0,451.3093105833492,0.25,0.0,1.0,0.8,Colaba
72.8900_18.9300,72.8924462569524,18.932443770460978,28.350089330000003,-0.1,0.11538735,0,80,0.0,0.0,0.0,66.8,24.4,34.3,24.3,0.0,0.0,3258.4686847056414,0.18666666666666676,0.0,1.0,0.7948659956451691,Colaba
72.8900_18.9350,72.8924462569524,18.937833662165694,28.72094450000003,-0.1,0.09970145,0,80,0.0,0.0,0.0,61.0,23.2,33.1,24.9,0.0,0.0,3390.581264983684,0.22666666666666668,0.0,1.0,0.8583634711012019,Colaba
72.8900_18.9400,72.8924462569524,18.942325238586292,28.753415690000026,-0.1,0.1018184,0,80,0.0,0.0,0.0,62.9,26.3,38.3,24.6,0.0,0.0,529.2105173816685,0.1233333333333333,0.0,1.0,0.8,Colaba
72.8900_18.9450,72.8924462569524,18.94771513029101,28.826903119999997,-0.1,0.1181613,0,80,0.0,0.0,0.0,60.1,20.0,34.9,25.1,0.0,0.0,392.03497864688427,0.33333333333333337,0.0,1.0,0.7999621220327744,Colaba
72.8900_18.9500,72.8924462569524,18.952206706711607,28.515863300000035,-0.1,0.1003172,0,80,0.0,0.0,0.0,68.4,22.4,34.4,25.0,0.0,0.0,794.7679652295043,0.2533333333333334,0.0,1.0,0.8054602143498878,Colaba
72.8900_18.9550,72.8924462569524,18.957596598416323,28.821776090000043,-0.1,0.0935449,0,80,0.0,0.0,0.0,68.8,25.7,33.8,24.8,0.0,0.0,412.7048169275558,0.1433333333333333,0.0,1.0,0.8,Colaba
72.8900_18.9600,72.8924462569524,18.96208817483692,28.459465970000025,-0.1,0.0950555,0,80,0.0,0.0,0.0,68.5,23.0,31.7,26.4,0.0,0.0,1673.8689147269129,0.23333333333333328,0.0,1.0,0.8,Colaba
72.8900_18.9650,72.8924462569524,18.967478066541638,28.53124439000004,-0.1,0.10755445,0,80,0.0,0.0,0.0,66.9,25.4,31.8,23.3,0.0,0.0,2623.607698742063,0.15333333333333343,0.0,1.0,0.8003205056459033,Colaba
72.8900_18.9700,72.8924462569524,18.972867958246354,28.79784995,-0.1,0.09882665,0,80,0.0,0.0,0.0,68.9,24.0,32.6,23.2,0.0,0.0,1677.1153405328705,0.19999999999999996,0.0,1.0,0.8158920076589042,Colaba
72.8900_18.9750,72.8924462569524,18.977359534666952,29.002931150000023,-0.1,0.09936130000000001,0,80,0.0,0.0,0.0,64.4,23.7,32.5,25.1,0.0,0.0,2608.8966697898995,0.21000000000000008,0.0,1.0,0.819472444988557,Fort
72.8900_18.9800,72.8924462569524,18.98274942637167,28.934570750000034,-0.1,0.1137425,0,80,0.0,0.0,0.0,62.1,25.0,34.0,25.7,0.0,0.0,758.7376265128042,0.16666666666666663,0.0,1.0,0.7931289554893912,Fort
72.8900_18.9850,72.8924462569524,18.987241002792267,29.21313938000003,-0.1,0.1035808,0,80,0.0,0.0,0.0,68.6,25.6,34.5,25.2,0.0,0.0,254.9676189563393,0.1466666666666666,0.0,1.0,0.8,Fort
72.8900_18.9900,72.8924462569524,18.992630894496983,31.41605327000002,-0.09619835019111633,0.11651845,0,80,0.0,0.0,0.0,63.2,23.1,34.6,25.5,0.0,0.0,2008.835353607839,0.22999999999999998,0.0,1.0,0.7494547433917126,Fort
72.8900_18.9950,72.8924462569524,18.99712247091758,33.57965992999999,0.48165422677993774,0.10769230000000002,0,95,0.0,0.0,0.0,68.2,24.3,33.6,26.6,0.0,0.0,670.5431878433906,0.18999999999999995,0.0,0.46700335203030763,0.18680134081212307,Fort
72.8900_19.0000,72.8924462569524,19.002512362622298,34.126543130000016,0.5142737627029419,0.11190610000000001,0,95,0.0,0.0269,0.0,66.5,21.5,33.2,24.8,36430.0,0.0,1668.7815663018534,0.2833333333333333,0.0269,0.43335522832946477,0.1795399869193986,Fort
72.8900_19.0050,72.8924462569524,19.007902254327014,41.13519314000001,0.1894492208957672,0.15477430000000003,0,40,0.0,0.0718,0.0,69.8,23.9,36.3,25.1,45514.4,0.0,473.3898696502433,0.20333333333333337,0.0718,0.7360640325551828,0.47941820020351933,Fort
72.8900_19.0100,72.8924462569524,19.012393830747612,38.61611240000002,0.2307932823896408,0.14192395,1,50,0.0,0.0388,0.0,66.3,25.3,32.4,26.4,51759.3,0.0,127.07859375590739,0.15666666666666662,0.0388,0.7021588208856382,0.540524858075997,Fort
72.8900_19.0150,72.8924462569524,19.017783722452332,41.702584460000026,0.06733890622854233,0.13602605,1,50,0.0,0.0654,0.0,59.6,21.9,36.6,24.9,40842.8,0.0,7355.727345851312,0.27,0.0654,0.7545883010878385,0.6828678882649798,Fort
